wikidataId,wikidataLabel,protectedAreaType,partOf,image,iucnCategory,locatedInAdminTerritorialEntity,state,coordinateLatitude,coordinateLongitude,significantPlace,heritageDesignation,area,officialWebsite,pageBanner,commonsCategory,osmRelationIds,enwikiUrl
Q137670177,Dnyanganga Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Maharashtra,Maharashtra,20.5599,76.3688,,,,,,,,https://en.wikipedia.org/wiki/Dnyanganga_Wildlife_Sanctuary
Q137691018,Phen Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Madhya Pradesh,Madhya Pradesh,22.3642,81.0284,,,,,,,,https://en.wikipedia.org/wiki/Phen_Wildlife_Sanctuary
Q137699186,Sonanadi Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Uttarakhand,Uttarakhand,29.6442,78.6417,,,,,,,,https://en.wikipedia.org/wiki/Sonanadi_Wildlife_Sanctuary
Q137699195,Melkote Temple Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Karnataka,Karnataka,12.69964,76.66135,,,,,,,,https://en.wikipedia.org/wiki/Melkote_Temple_Wildlife_Sanctuary
Q137699192,Surha Tal Bird Sanctuary,Bird Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Uttar Pradesh,Uttar Pradesh,25.8429,84.1708,,,,,,,,https://en.wikipedia.org/wiki/Surha_Tal_Bird_Sanctuary
Q137801052,Pranhita Wildlife Sanctuary,Wildlife Sanctuary,,,,Gadchiroli district,Maharashtra,19.8,80.15,,,,,,,,https://en.wikipedia.org/wiki/Pranhita_Wildlife_Sanctuary
Q4527,Western Ghats,,Eastern and Western Ghâts,http://commons.wikimedia.org/wiki/Special:FilePath/Naikolli%20Mala%20near%20Anamudi.jpg,,Goa; Gujarat; Karnataka; Kerala; Maharashtra; Tamil Nadu,Tamil Nadu; Maharashtra; Kerala; Goa; Karnataka; Gujarat,10.169722222,77.061111111,,World Heritage Site,795315,,http://commons.wikimedia.org/wiki/Special:FilePath/Amboli%20banner.jpg,Western Ghats,,https://en.wikipedia.org/wiki/Western_Ghats
Q4783879,Aralam Wildlife Sanctuary,Wildlife Sanctuary,Western Ghats,http://commons.wikimedia.org/wiki/Special:FilePath/%E0%B4%86%E0%B4%B1%E0%B4%B3%E0%B4%82%20%E0%B4%B5%E0%B4%A8%E0%B5%8D%E0%B4%AF%E0%B4%9C%E0%B5%80%E0%B4%B5%E0%B4%BF%20%E0%B4%B8%E0%B4%82%E0%B4%B0%E0%B4%95%E0%B5%8D%E0%B4%B7%E0%B4%A3%E0%B4%95%E0%B5%87%E0%B4%A8%E0%B5%8D%E0%B4%A6%E0%B5%8D%E0%B4%B0%E0%B4%82-%E0%B4%95%E0%B4%B5%E0%B4%BE%E0%B4%9F%E0%B4%82.jpg,IUCN category IV: Habitat/Species Management Area,Kerala,Kerala,11.8788,75.8886,,part of UNESCO World Heritage Site,5500,http://forest.kerala.gov.in/index.php/wildlife/2015-03-16-09-50-24/2015-06-26-09-04-29/aralam-wildlife-sanctuary,,Aralam Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Aralam_Butterfly_Sanctuary
Q4806672,Salim Ali Bird Sanctuary.,Bird Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Salim%20Ali%20Sanctuary.jpg,,,,15.5146,73.8575,Panaji,,,http://www.goatourism.gov.in/destinations/sanctuaries/162-dr-salim-ali-bird-sanctuary,,Salim Ali Bird Sanctuary,,https://en.wikipedia.org/wiki/Salim_Ali_Bird_Sanctuary
Q4807241,Askot Musk Deer Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Panchchuli%20Peaks%2C%20near%20Munsiyari%2C%20Uttarakhand.jpg,IUCN category IV: Habitat/Species Management Area,Uttarakhand,Uttarakhand,30.12083333,80.6525,Didihat,,,,,,,https://en.wikipedia.org/wiki/Askot_Musk_Deer_Sanctuary
Q4807575,Asola Bhatti Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Delhi,National Capital Territory of Delhi,28.4762,77.23,,,,,,Asola-Bhatti Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Asola_Bhatti_Wildlife_Sanctuary
Q4818551,Attiveri Bird Sanctuary,Bird Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Attiveri%20Bird%20sanctuary%201.jpg,IUCN category IV: Habitat/Species Management Area,Uttara Kannada District,Karnataka,15.07888889,75.04138889,,,,,,Attiveri Bird Sanctuary,,https://en.wikipedia.org/wiki/Attiveri_Bird_Sanctuary
Q6356835,Kameng Elephant Reserve,,,,IUCN category IV: Habitat/Species Management Area,East Kameng district,Arunachal Pradesh,27.08333333,92.43333333,,,1894,,,,,https://en.wikipedia.org/wiki/Kameng_Elephant_Reserve
Q6365748,Kanwar Lake Bird Sanctuary,Bird Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Bihar,Bihar,25.61,86.14,Begusarai,Ramsar site,,,,,,https://en.wikipedia.org/wiki/Kanwar_Lake_Bird_Sanctuary
Q6368141,Karakoram Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Jammu and Kashmir,Jammu and Kashmir,34.716666666,77.433333333,,,,,,,,https://en.wikipedia.org/wiki/Karakoram_Wildlife_Sanctuary
Q6372473,Karlapat Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Kalahandi district,Odisha,19.686735,83.062584,,,,,,Karlapat Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Karlapat_Wildlife_Sanctuary
Q6372818,Karnala Bird Sanctuary,Bird Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Karnala%20006.jpg,IUCN category IV: Habitat/Species Management Area,Raigad district,Maharashtra,18.90861111,73.1025,Matheran,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Karnala%20Bird%20Sanctuary%20entrance%20%28318339013%29%20%28cropped%29.jpg,Karnala Bird Sanctuary,,https://en.wikipedia.org/wiki/Karnala_Bird_Sanctuary
Q6375178,Katarniaghat Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Katarniaghat.jpg,IUCN category IV: Habitat/Species Management Area,Bahraich district,Uttar Pradesh,28.1344,81.2518,,,400.09,,,Katarniaghat Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Katarniaghat_Wildlife_Sanctuary
Q6379588,Kawal Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Jannaram mandal,Telangana,19.1188949,78.9989734,,,2015.44,,,Kawal Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Kawal_Wildlife_Sanctuary
Q6382549,Kedarnath Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Kedarnath%20Wildlife%20Sanctuary%20JEG1698.jpg,IUCN category IV: Habitat/Species Management Area,Chamoli district,Uttarakhand,30.75,79.6,,,975,,,Kedarnath Musk Deer Sanctuary,,https://en.wikipedia.org/wiki/Kedarnath_Wildlife_Sanctuary
Q6414074,Kinnerasani Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/View%20from%20a%20dam%20in%20Kinnarsani%20WS%2C%20AP%20W%20IMG%205776.jpg,IUCN category IV: Habitat/Species Management Area,,,17.775,80.559,Bhadrachalam,,,,,Kinnerasani Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Kinnerasani_Wildlife_Sanctuary
Q6416552,Kishanpur Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Uttar Pradesh,Uttar Pradesh,28.4002,80.367,,,,,,,,https://en.wikipedia.org/wiki/Kishanpur_Wildlife_Sanctuary
Q6434637,Koundinya Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Andhra%20Pradesh%20-%20Landscapes%20from%20Andhra%20Pradesh%2C%20views%20from%20Indias%20South%20Central%20Railway%20%2877%29.JPG,IUCN category IV: Habitat/Species Management Area,,,13.025,78.645,Chittorgarh,,,,,Koundinya Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Koundinya_Wildlife_Sanctuary
Q6437498,Krishna Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Mangroves%20W%20IMG%206896.jpg,IUCN category IV: Habitat/Species Management Area,,,15.7,80.7,Machilipatnam,,,,,Krishna Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Krishna_Wildlife_Sanctuary
Q6443537,Kumarakom Bird Sanctuary,Bird Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Kerala%20Kumarakom%20Bird%20Sanctuary.jpg,,Kottayam district,Kerala,9.5,76.52,,,,,,Kumarakom Bird Sanctuary,,https://en.wikipedia.org/wiki/Kumarakom_Bird_Sanctuary
Q6443733,Kumbhalgarh Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Rajasthan,Rajasthan,25.133888888,73.563055555,Udaipur,,,,,,,https://en.wikipedia.org/wiki/Kumbhalgarh_Wildlife_Sanctuary
Q6446058,Kurinjimala Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Kerala,Kerala,10.23,77.27,,,,,,,,https://en.wikipedia.org/wiki/Kurinjimala_Sanctuary
Q6452052,Kyongnosla Alpine Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,East Sikkim district,Sikkim,27.377,88.741,Gangtok,,31,,,,,https://en.wikipedia.org/wiki/Kyongnosla_Alpine_Sanctuary
Q6479478,Lakh Bahosi Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Uttar Pradesh,Uttar Pradesh,26.911,79.641,,,,,,,,https://en.wikipedia.org/wiki/Lakh_Bahosi_Sanctuary
Q6684762,Lothian Island Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Namkhana community development block,West Bengal,21.65784,88.32559,,,,,,,,https://en.wikipedia.org/wiki/Lothian_Island_Wildlife_Sanctuary
Q6729590,Magadi Bird Sanctuary,Bird Sanctuary,,,,Gadag district,Karnataka,15.216647222,75.511952777,,,,,,Magadi Bird Sanctuary,,https://en.wikipedia.org/wiki/Magadi_Bird_Sanctuary
Q6733577,Mahavir Swami Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Uttar Pradesh,Uttar Pradesh,24.52,78.25,,,,,,,,https://en.wikipedia.org/wiki/Mahavir_Swami_Wildlife_Sanctuary
Q6738481,Majthal Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Himachal Pradesh,Himachal Pradesh,31.3092,76.9587,,,,,,,,https://en.wikipedia.org/wiki/Majthal_Sanctuary
Q6746838,Manali Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Himachal Pradesh,Himachal Pradesh,32.247,77.19,,,,,,,,https://en.wikipedia.org/wiki/Manali_Sanctuary
Q6748692,Mangalavanam Bird Sanctuary,Bird Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Mangalavanam.JPG,IUCN category IV: Habitat/Species Management Area,Kerala,Kerala,9.9888614,76.272827671,Ernakulam,,,,,Mangalavanam Bird Sanctuary,,https://en.wikipedia.org/wiki/Mangalavanam_Bird_Sanctuary
Q6750402,Manjira Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Migratory%20Birds%20Manjira%20Wildlife%20Sanctuary.JPG,IUCN category IV: Habitat/Species Management Area,Andhra Pradesh,Andhra Pradesh,17.6933,78.00639,,,,,,Manjira Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Manjira_Wildlife_Sanctuary
Q6772512,Thattekad Bird Sanctuary,Bird Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Ocyceros%20griseus%20-India-8a.jpg,IUCN category IV: Habitat/Species Management Area,Kerala,Kerala,10.57,76.71,Kochi,,,http://www.forest.kerala.gov.in/index.php/ernakulam/thattekkad-bird-sanctuary,,Thattekkad Bird Sanctuary,,https://en.wikipedia.org/wiki/Thattekad_Bird_Sanctuary
Q6796837,Mayani Bird Sanctuary,Bird Sanctuary,,,,,,17.41666667,74.5,,,,,,,,https://en.wikipedia.org/wiki/Mayani_Bird_Sanctuary
Q6806784,Chimmini Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Kerala,Kerala,10.438816,76.463417,Thrissur,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chimmony%20banner.jpg,Chimmini Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Chimmini_Wildlife_Sanctuary
Q6807544,Neyyar Wildlife Sanctuary,Wildlife Sanctuary,Western Ghats,,IUCN category IV: Habitat/Species Management Area,Kerala,Kerala,8.4,77.16,Thiruvananthapuram,part of UNESCO World Heritage Site,128000,http://www.forest.kerala.gov.in/index.php/wildlife/2015-03-16-09-50-24/2015-06-26-09-04-29/neyyar-wildlife-sanctuary,,Neyyar Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Neyyar_Wildlife_Sanctuary
Q648548,Guindy National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Guindy%20national%20park.jpg,IUCN category II: National Park,,,13.00259,80.23079,Chennai,,2.8,,,Guindy National Park,,https://en.wikipedia.org/wiki/Guindy_National_Park
Q648907,Sanjay Gandhi National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Sanjay%20Gandhi%20National%20Park.JPG,IUCN category II: National Park,Mumbai,Maharashtra,19.25,72.9167,Mumbai,,104,https://sgnp.maharashtra.gov.in/,,Sanjay Gandhi National Park,,https://en.wikipedia.org/wiki/Sanjay_Gandhi_National_Park
Q665110,Bandipur National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Large%20Chital%20herd%20at%20Bandipur%20National%20Park.jpg,IUCN category II: National Park,Chamarajanagar district,Karnataka,11.664444,76.627222,Chamarajanagar,,872.24,,http://commons.wikimedia.org/wiki/Special:FilePath/Bandipur%20National%20Park%20WV%20banner.jpg,Bandipur National Park,,https://en.wikipedia.org/wiki/Bandipur_National_Park
Q727091,Kishtwar National Park,National Park,,,IUCN category II: National Park,Jammu and Kashmir,Jammu and Kashmir,33.60111111,75.99277778,,,,,,Kishtwar National Park,,https://en.wikipedia.org/wiki/Kishtwar_National_Park
Q733659,Satpura National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Satpura1.jpg,IUCN category II: National Park,Narmadapuram district,Madhya Pradesh,22.495,78.231,Pipariya,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Satpura%20National%20Park%20banner.jpg,Satpura National Park,,https://en.wikipedia.org/wiki/Satpura_Tiger_Reserve
Q763034,Nawegaon National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Sarus%20Crane%20flexing%20its%20wings.jpg,IUCN category II: National Park,Gondia district,Maharashtra,20.93333333,80.16666667,Arjuni Morgaon,,133.88,,,Nawegaon National Park,,https://en.wikipedia.org/wiki/Navegaon_National_Park
Q770855,South Button Island National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Button%20Islands-South%20Button.png,IUCN category II: National Park,Andaman and Nicobar Islands,Andaman and Nicobar Islands,12.22388889,93.02027778,,,0.03,,,,,https://en.wikipedia.org/wiki/South_Button_Island_National_Park
Q775202,Saddle Peak National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Nth%20Andaman%20locale.png,IUCN category II: National Park,North and Middle Andaman district,Andaman and Nicobar Islands,13.15861111,93.00555556,,,32.54,,,,9282556,https://en.wikipedia.org/wiki/Saddle_Peak_National_Park
Q806310,Bandhavgarh National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Tigress%20in%20Bandhavgarh%20NP.jpg,IUCN category II: National Park,Umaria district,Madhya Pradesh,23.69944444,80.96194444,Umaria,,448,http://mpforest.org/bandhavgarh.html,http://commons.wikimedia.org/wiki/Special:FilePath/Bandhavgarh.jpg,Bandhavgarh National Park,15694340,https://en.wikipedia.org/wiki/Bandhavgarh_National_Park
Q854971,Bhimashankar Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Maharashtra,Maharashtra,19.132,73.554,Pune,,131,,,Bhimashankar Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Bhimashankar_Wildlife_Sanctuary
Q880724,Blackbuck National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Antilope%20cervicapra%20from%20velavadar.JPG,IUCN category II: National Park,Bhavnagar district,Gujarat,22.03333333,72,,,34,,http://commons.wikimedia.org/wiki/Special:FilePath/Blackbuck%20National%20Park%20banner.jpg,Blackbuck National Park,,"https://en.wikipedia.org/wiki/Blackbuck_National_Park,_Velavadar"
Q3471771,Eaglenest Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,West Kameng district,Arunachal Pradesh,27.1,92.4,,,,,,Eaglenest Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Eaglenest_Wildlife_Sanctuary
Q3471769,Fambong Lho Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Log%20House%20at%20Golitar%20Fambong%20Lho%20WLS.jpg,IUCN category IV: Habitat/Species Management Area,East Sikkim district,Sikkim,27.3113,88.53366667,Gangtok,,51.76,,,Fambong Lho Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Fambong_Lho_Wildlife_Sanctuary
Q3471776,Hoollongapar Gibbon Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Hoolock%20hoolock%20001.jpg,IUCN category IV: Habitat/Species Management Area,Jorhat district,Assam,26.716667,94.383333,,,20.98,,,Hollongapar Gibbon Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Hoollongapar_Gibbon_Sanctuary
Q3490050,Sonai Rupai Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,,,26.89416667,92.34583333,Tezpur,,,,,,,https://en.wikipedia.org/wiki/Sonai_Rupai_Wildlife_Sanctuary
Q3522009,Chinnar Wildlife Sanctuary,Wildlife Sanctuary,Western Ghats,http://commons.wikimedia.org/wiki/Special:FilePath/Chinnar%20Wildlife%20Sanctuary.jpg,IUCN category IV: Habitat/Species Management Area,Kerala; Idukki district,Kerala,10.3,77.175,,part of UNESCO World Heritage Site,9044,http://chinnar.org/,,Chinnar Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Chinnar_Wildlife_Sanctuary
Q3523324,Karimpuzha National Park,National Park,,,,,,11.275,76.42361111,,,,,,,,https://en.wikipedia.org/wiki/Karimpuzha_National_Park
Q3530830,Nilgiri Biosphere Reserve,,,http://commons.wikimedia.org/wiki/Special:FilePath/Doddabetta%20view.jpg,,,,11.67,76.54,,,,,,Nilgiri Biosphere Reserve,,https://en.wikipedia.org/wiki/Nilgiri_Biosphere_Reserve
Q3532790,Pulicat Lake Bird Sanctuary,Bird Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Andhra Pradesh,Andhra Pradesh,13.56666667,80.2,,,,,,Pulicat Lake Bird Sanctuary,,https://en.wikipedia.org/wiki/Pulicat_Lake_Bird_Sanctuary
Q3595505,Agasthyamala Biosphere Reserve,,,,,,,8.703,77.235361111,Nagercoil,,,,,Agasthyamala Biosphere Reserve,,https://en.wikipedia.org/wiki/Agasthyamala_Biosphere_Reserve
Q3595683,Hazaribagh Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Jharkhand; North Chotanagpur division,Jharkhand,24.139,85.366,Hazaribagh,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Hazaribagh%20National%20Park%20101%20%28cropped%29.jpg,Hazaribag Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Hazaribagh_Wildlife_Sanctuary
Q3595858,Wayanad Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Wayanad district,Kerala,11.646,76.364,Sultan Bathery,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Wayanad%20Wildlife%20Sanctuary%20Wikivoyage%20banner.jpg,Wayanad Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Wayanad_Wildlife_Sanctuary
Q3631211,Biligiriranga Hills,,,http://commons.wikimedia.org/wiki/Special:FilePath/Brhills%20kkatte.jpg,IUCN category IV: Habitat/Species Management Area,Chamarajanagar,Karnataka,11.993888888,77.140555555,Mysore,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Biligiriranga%20Hills%20banner.jpg,Biligiriranga Hills,,https://en.wikipedia.org/wiki/Biligiriranga_Hills
Q3635045,Binsar Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Binsar%20Oak%20Forests.JPG,IUCN category IV: Habitat/Species Management Area,,,29.63222222,79.3375,Almora,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Binsar%20Banner%20Wikivoyage.jpg,Binsar Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Binsar_Wildlife_Sanctuary
Q3635169,Parambikulam Tiger Reserve,Tiger Reserve,Western Ghats,http://commons.wikimedia.org/wiki/Special:FilePath/Valley%20View%20Parambikulam%2002.jpg,IUCN category IV: Habitat/Species Management Area,Kerala,Kerala,10.38333333,76.70833333,Palakkad,part of UNESCO World Heritage Site,377,https://www.parambikulam.org/,http://commons.wikimedia.org/wiki/Special:FilePath/Parambikulam%20banner%20Teak%20forest.jpg,Parambikulam Tiger Reserve,11279548,https://en.wikipedia.org/wiki/Parambikulam_Tiger_Reserve
Q3696259,Chandoli National Park,National Park,Western Ghats,http://commons.wikimedia.org/wiki/Special:FilePath/Oriental%20Garden%20Lizard%20or%20Bloodsucker.jpg,IUCN category II: National Park,Maharashtra,Maharashtra,17.19166667,73.775,,part of UNESCO World Heritage Site,30890,,,Chandoli National Park,,https://en.wikipedia.org/wiki/Chandoli_National_Park
Q3696260,Palani Hills Wildlife Sanctuary and National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Palani%20Hills-C.jpg,IUCN category VI: Protected Area with sustainable use of natural resources,,,10.24527778,77.52388889,Kodaikanal,,,,,,,https://en.wikipedia.org/wiki/Palani_Hills_Wildlife_Sanctuary_and_National_Park
